,source_cell_idx,receptor_cell_idx,likelihood,ligand_recptor,source_cell_type,target_cell_type,cell_pairs
166,34,65,0.0274171119210462,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
174,34,75,0.0432687201357734,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
189,34,108,0.0335788965848453,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
281,37,26,0.2116689140029805,Kitl_Kit,Erythroid,Hepatocyte,Erythroid_Hepatocyte
285,37,34,0.12616008371368,Kitl_Kit,Erythroid,SEC,Erythroid_SEC
289,37,42,0.0230532685471979,Kitl_Kit,Erythroid,Hepatocyte,Erythroid_Hepatocyte
303,37,65,0.1016584798742396,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
311,37,75,0.1128997258027401,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
326,37,108,0.1083813777536724,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
440,39,65,0.0108424189245425,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
448,39,75,0.1764419407512848,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
463,39,108,0.0788426459279646,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
567,42,48,0.0104935425366721,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
573,42,59,0.0157001316989404,Kitl_Kit,Hepatocyte,SEC,Hepatocyte_SEC
577,42,65,0.016221586208464,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
604,42,117,0.1191681709011699,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
606,42,122,0.0738152484974652,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
696,44,34,0.0756231219863013,Kitl_Kit,Erythroid,SEC,Erythroid_SEC
714,44,65,0.0733628362687709,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
722,44,75,0.0739488443090042,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
737,44,108,0.0625876960588066,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
830,47,30,0.0428881989823767,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
831,47,31,0.0285765445282019,Kitl_Kit,Erythroidpro,SEC,Erythroidpro_SEC
832,47,33,0.0213235349896932,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
845,47,53,0.0209868409102932,Kitl_Kit,Erythroidpro,SEC,Erythroidpro_SEC
852,47,66,0.0376378170580954,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
853,47,68,0.0674056932217719,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
989,49,66,0.133828270282391,Kitl_Kit,SEC,Erythroid,SEC_Erythroid
993,49,72,0.0430905117273516,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
998,49,78,0.0149790807872122,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
1106,52,33,0.0263343009485663,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1117,52,50,0.0144333037255527,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1127,52,68,0.2158790886963708,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1233,55,10,0.0326167597492465,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1237,55,20,0.0725174427106812,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1244,55,34,0.0472661281174481,Kitl_Kit,Hepatocyte,SEC,Hepatocyte_SEC
1245,55,37,0.0362275223038039,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1249,55,44,0.0573837429893656,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1252,55,48,0.1017302805958982,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1259,55,62,0.0214031102350465,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1262,55,65,0.1390903960433018,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
1270,55,75,0.0988007582210393,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
1271,55,76,0.0265731229298844,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1285,55,108,0.1042051479993438,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
1290,55,119,0.0285931355925299,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1399,58,65,0.0276475548611272,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1402,58,69,0.0132978459160163,Kitl_Kit,Erythroid,Hepatocyte,Erythroid_Hepatocyte
1407,58,75,0.1513784643165514,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1422,58,108,0.1059829860679859,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1522,59,42,0.0618497714908024,Kitl_Kit,SEC,Hepatocyte,SEC_Hepatocyte
1563,59,117,0.1352140192011994,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
1565,59,122,0.0855222001046925,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
1648,70,20,0.0198143594301741,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1655,70,34,0.0118905786330081,Kitl_Kit,Hepatocyte,SEC,Hepatocyte_SEC
1660,70,44,0.0239121760974775,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1661,70,45,0.058968470519173,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1665,70,50,0.01600010486985,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1668,70,57,0.0198263495072938,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1673,70,65,0.124691836472348,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
1675,70,68,0.0146634794006045,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1681,70,75,0.1555426298667561,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
1682,70,76,0.0213081196241113,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1684,70,79,0.0743959425034613,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
1687,70,84,0.0209857585211717,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
1690,70,95,0.0418209576547588,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1696,70,108,0.1627124856677549,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
1701,70,119,0.0326288765834043,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
1804,72,53,0.0209474411092278,Kitl_Kit,Erythroidpro,SEC,Erythroidpro_SEC
1811,72,66,0.1439170209581033,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1812,72,68,0.0454907857931016,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1835,72,113,0.0113512461701159,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1947,76,65,0.1140572126080953,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1955,76,75,0.0361456703832011,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1970,76,108,0.0661272660495923,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1974,76,117,0.0588107864930541,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1975,76,119,0.0143751860110852,Kitl_Kit,Erythroid,Erythroid,Erythroid_Erythroid
1976,76,122,0.0616225019351205,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2084,77,65,0.0615873915824425,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
2093,77,76,0.0503701894143466,Kitl_Kit,SEC,Erythroid,SEC_Erythroid
2107,77,108,0.0818869051509593,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
2111,77,117,0.2803793376923222,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
2112,77,119,0.0962621623556949,Kitl_Kit,SEC,Erythroid,SEC_Erythroid
2113,77,122,0.2544636709199553,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
2122,77,137,0.0202233657489703,Kitl_Kit,SEC,Erythroid,SEC_Erythroid
2123,77,141,0.0119533561542774,Kitl_Kit,SEC,Erythroid,SEC_Erythroid
2215,78,53,0.0274412482789616,Kitl_Kit,Erythroidpro,SEC,Erythroidpro_SEC
2222,78,66,0.166009825279662,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
2234,78,83,0.0126573262524355,Kitl_Kit,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
2335,86,25,0.0279056462632791,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2350,86,50,0.0831955570164813,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2353,86,57,0.0465296596365869,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2356,86,63,0.0208705558802552,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2358,86,65,0.0279347969271278,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2359,86,66,0.0139040921050511,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2360,86,68,0.0829636953739458,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2363,86,72,0.0546285742388951,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2366,86,75,0.2003596160256248,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2369,86,79,0.0910738815622829,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2370,86,82,0.0820281113233623,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2372,86,84,0.173823892459833,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2374,86,94,0.1300250651359419,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2375,86,95,0.0277814008298559,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2379,86,105,0.0358658215594479,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2381,86,108,0.1734662810672315,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2382,86,110,0.0143519016214536,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2383,86,113,0.0280753419603566,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2390,86,127,0.0871334167089806,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2395,86,136,0.0155561597046016,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2396,86,137,0.030179133896297,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2486,88,49,0.0429722622074726,Kitl_Kit,Hepatocyte,SEC,Hepatocyte_SEC
2489,88,53,0.0469349875075351,Kitl_Kit,Hepatocyte,SEC,Hepatocyte_SEC
2496,88,66,0.0599367117484979,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2497,88,68,0.0121645673467719,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2500,88,72,0.0840088420949469,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2505,88,78,0.1247375479159179,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2511,88,94,0.0544171426182485,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2513,88,98,0.0950937953652275,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2519,88,110,0.070001830541946,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2520,88,113,0.0230163419219573,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2527,88,127,0.0432188464371372,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2633,94,66,0.0138901324037964,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
2634,94,68,0.0405273675301127,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
2651,94,100,0.0732646488680802,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
2653,94,105,0.0493061487266129,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
2657,94,113,0.0630305142649258,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
2770,107,66,0.0156024069851902,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2774,107,72,0.0142902797291167,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2779,107,78,0.0164898105724586,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2787,107,98,0.0910070224627885,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2793,107,110,0.0332470819898724,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2801,107,127,0.0155901296843227,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2914,115,75,0.0927175230687124,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2922,115,94,0.0300067079644345,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2929,115,108,0.1007098780177071,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
2931,115,113,0.0114494862822557,Kitl_Kit,Hepatocyte,Erythroid,Hepatocyte_Erythroid
2938,115,127,0.115630440451321,Kitl_Kit,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
3071,116,119,0.1932528998906224,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
3082,116,141,0.0485622701915421,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
3205,125,113,0.0774643503261748,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
3214,125,131,0.0118389450089951,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
3222,125,148,0.0583546078375779,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
3342,127,113,0.1790291600055814,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
3343,127,115,0.0352463138725037,Kitl_Kit,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
3352,127,133,0.0187494530669118,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
3462,129,75,0.0862472843983884,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
3477,129,108,0.1839696779340894,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
3480,129,115,0.0138524933046481,Kitl_Kit,SEC,Hepatocyte,SEC_Hepatocyte
3486,129,127,0.0363006477450094,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
3599,156,75,0.0440894267286834,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
3614,156,108,0.0766631757522712,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
3623,156,127,0.0663344865846582,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
3626,156,133,0.0364943127982872,Kitl_Kit,SEC,Erythroid,SEC_Erythroid
3628,156,136,0.0382966640045304,Kitl_Kit,SEC,Erythroidpro,SEC_Erythroidpro
3755,171,117,0.1033151243459663,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3757,171,122,0.1451509082386191,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3782,171,181,0.0127842798120497,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3796,171,209,0.1249875703514833,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3888,180,108,0.0395595040825997,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3894,180,122,0.0908950915541789,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
3933,180,209,0.1391400868173307,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4027,188,113,0.0235441658479196,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4034,188,127,0.145952025159115,Kitl_Kit,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
4039,188,136,0.0776807243950763,Kitl_Kit,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
4043,188,145,0.0167553351066986,Kitl_Kit,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
4049,188,164,0.0205781044393254,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4051,188,166,0.0100242439968845,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4061,188,194,0.0920934462713613,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4073,188,213,0.0307638076502834,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4205,190,204,0.0104562421461265,Kitl_Kit,Erythroid,SEC,Erythroid_SEC
4207,190,209,0.2048469505175378,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4230,190,259,0.0136116423556803,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4299,191,108,0.0653455876032798,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4342,191,204,0.0412282106061266,Kitl_Kit,Erythroid,SEC,Erythroid_SEC
4344,191,209,0.0983822760126425,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4367,191,259,0.0155324492653198,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4445,203,127,0.0152048522911704,Kitl_Kit,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
4484,203,213,0.1013016054480701,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4621,216,213,0.0763680164644699,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4755,221,209,0.1592382557454796,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4775,221,251,0.0102900149252615,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4778,221,259,0.0810729260158134,Kitl_Kit,Erythroid,Erythroidpro,Erythroid_Erythroidpro
4868,230,154,0.0221217299021596,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
4882,230,191,0.0798439388959692,Kitl_Kit,Erythroidpro,Erythroid,Erythroidpro_Erythroid
