cell_id	fov	annotation	x_positions	y_positions
8781	17	Hepatocyte	21.82657799274486	101.25372188633617
8785	17	Erythroid	24.44060953920776	23.968251414713016
8787	17	AEC	23.353013085690165	84.17777121148164
8788	17	Erythroid	24.545848439821693	6.646493313521545
8789	17	Erythroid	24.74248623853211	125.69901605504586
8790	17	Erythroid	21.112973731993705	52.930158092240646
8797	17	Erythroid	29.600580462099714	13.421900283745439
8799	17	Erythroid	27.714924006592195	32.31420911920894
8800	17	Myeloid	28.347217089452606	99.58260400534046
8802	17	Hepatocyte	28.298279533760365	112.0503118765095
8803	17	Erythroid	27.706621448863636	47.699143465909096
8805	17	Erythroid	29.435398872886662	70.07565685660613
8806	17	Erythroid	29.20326993865031	80.91071779141103
8807	17	Erythroid	32.452922394678495	41.71421084458778
8809	17	Erythroid	35.513197349208134	34.44640772773223
8810	17	AEC	30.115982669555073	55.31412297950341
8811	17	Erythroid	31.245205919395467	90.05088287153653
8812	17	AEC	33.09015833891493	137.3806874748828
8815	17	Erythroid	33.89778350824587	62.284927736131934
8817	17	Erythroid	34.07136684171042	76.00376444111028
8819	17	Erythroid	34.746740088105724	159.21081457749298
8820	17	AEC	34.32274520547946	118.10145205479452
8821	17	Erythroid	34.34587912087912	96.88111813186813
8822	17	Erythroid	35.71346678476528	82.75708060230292
8823	17	Erythroidpro	34.24831441590721	146.95858409279205
8826	17	Erythroid	38.913640280163875	69.36515871547509
8827	17	Erythroid	33.97397867479056	21.014856054836255
8829	17	AEC	44.8330609475032	131.6870066581306
8830	17	Erythroid	38.43476394849785	11.074935622317597
8833	17	Erythroid	37.489700743494424	103.12857434944237
8835	17	Erythroid	38.49632467532467	110.8668961038961
8837	17	Erythroidpro	39.587288587098456	153.7928743797336
8838	17	Hepatocyte	40.873710179640725	121.79009101796407
8839	17	Erythroid	40.378875	90.93092647058823
8842	17	Erythroid	44.05205558772438	38.779426172553556
8844	17	Erythroid	42.486569463548825	82.72870976616231
8845	17	Erythroid	43.79173869346734	30.37302512562814
8849	17	Erythroid	44.17966811751904	47.94941458106638
8851	17	Erythroid	44.34218645508642	147.8681280816095
8852	17	Erythroidpro	46.112804733727806	117.51989112426035
8853	17	Erythroid	47.18940140995514	95.0327784661397
8854	17	Erythroid	47.66128862012095	153.46736668499176
8855	17	Erythroid	46.010104359313075	111.50254557463673
8856	17	Erythroid	45.116629007633584	73.19077557251907
8857	17	Erythroidpro	46.454838218840905	141.1567491608861
8858	17	Erythroid	50.69559009440415	85.99034177042003
8859	17	Erythroid	47.8293019335647	53.015711452652454
8860	17	Erythroid	49.30761075949367	41.40945569620253
8862	17	Erythroid	50.14710390236069	105.70522113377228
8863	17	Erythroid	50.8223661971831	62.82616418511066
8864	17	Erythroid	50.44118181818182	100.71590082644627
8865	17	Erythroidpro	49.96429017661655	122.29600934170193
8869	17	Erythroid	49.455894279023084	17.374763466042154
8870	17	Erythroidpro	54.108053097345135	111.82525663716814
8871	17	Erythroid	51.99230421828446	77.1474128900737
8872	17	SEC	51.96872910541789	25.53902897942041
8873	17	Erythroid	55.03104486251809	56.43002604920405
8874	17	Erythroid	54.31109117013639	155.3756381909548
8875	17	Erythroid	56.139952962191124	90.96058052991961
8877	17	Erythroid	53.367915565200235	47.26564924048136
8878	17	Erythroidpro	53.579789827255276	142.60539731285988
8879	17	Erythroid	55.80611086294416	7.430728934010152
8882	17	Erythroid	56.94581072555206	120.8133738170347
8883	17	SEC	57.007914442700155	15.99076059654631
8886	17	Erythroid	57.27147291732657	40.929502692429516
8887	17	AEC	57.220008791208784	138.34770989010988
8888	17	SEC	58.55075121951219	25.856543414634146
8889	17	MK	57.39948317705461	70.26147600661886
8890	17	Erythroid	62.73583964950711	52.56177831325301
8891	17	Erythroid	60.89322622666088	128.93119409465913
8892	17	MK	59.227980918905345	63.42135274918403
8893	17	Erythroid	61.4608055749129	80.08728083623693
